tsne 1,tsne 2,tsne 3,cluster,color
3.735572691119610,26.781692569541300,22.825366598718500,3,"rgb(131,240,41)"
-3.425671624455510,32.03599268728040,19.294999145626500,3,"rgb(131,240,41)"
-8.187303022508580,31.78392186436110,14.717194422488900,3,"rgb(131,240,41)"
-1.846593957092180,29.76301794737570,17.584505118085800,3,"rgb(131,240,41)"
1.144809279075450,25.1575451467118,17.633457736322800,3,"rgb(131,240,41)"
-1.893320103176160,27.66792395856580,18.976520546616500,3,"rgb(131,240,41)"
-2.552309785858860,28.329458785580700,17.043380135174200,3,"rgb(131,240,41)"
-3.235608702396230,28.03179763259400,16.185390672580500,3,"rgb(131,240,41)"
-0.637777589304979,28.64182983573610,16.928925573669700,3,"rgb(131,240,41)"
-2.3378334389149300,28.246112467967100,17.432136119447200,3,"rgb(131,240,41)"
-8.187325974053080,27.825905642642400,19.87391200929420,3,"rgb(131,240,41)"
-2.5460837073222400,27.27061397481090,19.59688746152300,3,"rgb(131,240,41)"
-3.660811132289260,29.537882072647300,18.928786519384400,3,"rgb(131,240,41)"
-1.1981191501375000,27.4242056168722,19.814647567496700,3,"rgb(131,240,41)"
-0.29433433563859800,28.763668696317000,17.104768436654400,3,"rgb(131,240,41)"
-2.439828270285220,30.030213924000100,16.955585912668400,3,"rgb(131,240,41)"
-1.8297976975350400,27.92341483919760,18.132128301413000,3,"rgb(131,240,41)"
-3.3298984050833000,34.65439078762360,17.663460080480300,3,"rgb(131,240,41)"
-4.321121861690220,31.69001562012530,15.654439432505700,3,"rgb(131,240,41)"
-2.0574920109831600,28.130340792515,17.872504619397600,3,"rgb(131,240,41)"
-2.9096433677175800,27.73972156250500,17.398839149322100,3,"rgb(131,240,41)"
-8.834976387561560,32.243598440183400,14.072239436081600,3,"rgb(131,240,41)"
-8.609883284027120,32.15759673830210,14.170759106122000,3,"rgb(131,240,41)"
-4.457036397962010,26.64151940802850,19.610306999184400,3,"rgb(131,240,41)"
0.3039833084790310,26.908590020622,18.47682532728970,3,"rgb(131,240,41)"
-3.9505316565349800,33.971489111482100,17.918240271922400,3,"rgb(131,240,41)"
-5.439709448281710,29.767577804414900,13.879238681531800,3,"rgb(131,240,41)"
-1.7789937359813900,30.7639516600092,19.563805177129600,3,"rgb(131,240,41)"
3.605998848067360,24.606513217250200,25.456884422950600,3,"rgb(131,240,41)"
0.8050920042891500,29.585800056906100,20.97724123778710,3,"rgb(131,240,41)"
-3.8190832963876500,29.691450941945100,15.486142390374700,3,"rgb(131,240,41)"
-1.9515382714700100,31.181300187190700,18.51244297367320,3,"rgb(131,240,41)"
-3.7441606646783900,29.65936362332630,15.554343324988700,3,"rgb(131,240,41)"
1.1246588991476600,29.90490564889750,14.999156036188700,3,"rgb(131,240,41)"
-1.6465308756654000,29.931611031759300,16.04000577387680,3,"rgb(131,240,41)"
5.569208335260460,24.762540447824400,21.303118802042600,3,"rgb(131,240,41)"
-0.9774223859133730,27.55866818861860,21.10949422093300,3,"rgb(131,240,41)"
0.982625508650622,24.95202337696480,18.754497393060700,3,"rgb(131,240,41)"
2.243562495263680,28.233264217585600,22.71658191430800,3,"rgb(131,240,41)"
3.9596696830786200,22.62777427866550,22.845867500480800,3,"rgb(131,240,41)"
3.7733564837307000,24.630814695327300,25.76445591221290,3,"rgb(131,240,41)"
-2.8278958363460400,24.686153092647000,16.62934935602540,3,"rgb(131,240,41)"
-1.7358765652284400,27.992694017595200,18.322763920406500,3,"rgb(131,240,41)"
-1.9856332251012800,29.568168160837400,17.380802624104800,3,"rgb(131,240,41)"
-2.8097302740048400,28.5945804377144,16.70484587101530,3,"rgb(131,240,41)"
-2.645455110014440,30.320036188452500,20.986639850114800,3,"rgb(131,240,41)"
-4.548846381865720,30.329192006478900,18.033594476832500,3,"rgb(131,240,41)"
-3.428864940098710,35.18911885515060,18.575413594877100,3,"rgb(131,240,41)"
-3.3346694988159200,33.588023551352100,16.053273569493300,3,"rgb(131,240,41)"
1.1332694593655600,25.327273611211100,18.84002535694370,3,"rgb(131,240,41)"
-5.097495457029680,34.23443566064950,16.69628487931490,3,"rgb(131,240,41)"
-1.8387648814459100,31.327189502439700,18.57821850921180,3,"rgb(131,240,41)"
2.0130783515393,28.40642691386090,18.339767042797900,3,"rgb(131,240,41)"
1.2387020851833500,24.777578539208700,20.687935342414300,3,"rgb(131,240,41)"
1.6346999060025000,29.82984628930120,14.78299820496980,3,"rgb(131,240,41)"
-2.5885481121940400,28.215573908370900,16.998502621597900,3,"rgb(131,240,41)"
-1.6563710407592800,27.713873427899100,19.6830500317648,3,"rgb(131,240,41)"
2.0218015418724100,22.112766977387900,24.646052935810200,3,"rgb(131,240,41)"
1.8191574443848200,21.886034143352300,24.88057333426070,3,"rgb(131,240,41)"
-1.015828534467420,23.948231935835200,21.600615460103000,3,"rgb(131,240,41)"
-3.0506493729486600,25.625518656477100,22.443288113744400,3,"rgb(131,240,41)"
-3.3921882508404300,25.67167504896170,22.487230127408300,3,"rgb(131,240,41)"
3.4070277113346600,26.764518927414200,19.72295267112610,3,"rgb(131,240,41)"
3.008167538275020,26.778563673140200,19.723232778097200,3,"rgb(131,240,41)"
0.18058576855935000,24.57941708842580,15.88929145229080,3,"rgb(131,240,41)"
-2.3634786557945200,28.06619445942280,17.34592689155060,3,"rgb(131,240,41)"
-0.6840393546284450,28.78778195507040,17.028577839643800,3,"rgb(131,240,41)"
0.10759395255841900,24.537199965201400,15.544886782556200,3,"rgb(131,240,41)"
-1.473572004848220,27.715387721302400,17.47060865743130,3,"rgb(131,240,41)"
0.7106188155203290,26.759997549480800,19.617936268269100,3,"rgb(131,240,41)"
-0.8523483281732690,32.385085439121900,21.675641927352100,3,"rgb(131,240,41)"
-2.5888137909597200,30.413799079304600,21.003621834261400,3,"rgb(131,240,41)"
-0.7946067863959280,28.649497581645800,23.27205421193980,3,"rgb(131,240,41)"
-1.2967070506808200,32.26297651992140,18.765947652396700,3,"rgb(131,240,41)"
1.1396081889974800,25.148084556102000,17.569207334708900,3,"rgb(131,240,41)"
3.3125223601600900,27.98823759587690,17.600389205286300,3,"rgb(131,240,41)"
2.1126411708297300,27.43292741956130,22.581721297964300,3,"rgb(131,240,41)"
3.2294652324282000,24.04946521614950,22.576575794117300,3,"rgb(131,240,41)"
0.16728217710688400,30.02840306416580,15.324026462607600,3,"rgb(131,240,41)"
4.973000606247560,24.742451040330800,21.249942732297000,3,"rgb(131,240,41)"
-1.5580899097622700,26.029484237497700,20.46203195335180,3,"rgb(131,240,41)"
-4.251024163159110,26.67923790202470,19.607283756426000,3,"rgb(131,240,41)"
0.6608735559485840,26.203508746487800,24.426021570557000,3,"rgb(131,240,41)"
3.1625354449142000,26.2154096823317,23.657074752800300,3,"rgb(131,240,41)"
0.8611370338014790,29.960004043842300,15.141063754759700,3,"rgb(131,240,41)"
2.1641957074483900,20.95429860826830,23.67140002227390,3,"rgb(131,240,41)"
3.5663198789927100,23.6028242515562,22.292385545123900,3,"rgb(131,240,41)"
-1.1458012004657000,30.5016745695424,20.32557004828010,3,"rgb(131,240,41)"
2.7641236142855500,26.926687859893500,24.61655136165580,3,"rgb(131,240,41)"
2.4253985885065200,24.47009458842100,24.17423986819230,3,"rgb(131,240,41)"
1.172416278984950,25.309192595585900,19.14041786418460,3,"rgb(131,240,41)"
-3.1722865510626900,27.995563416667800,22.5060093986015,3,"rgb(131,240,41)"
1.0689042048950400,29.60933764695000,15.327237870379500,3,"rgb(131,240,41)"
-1.115481065691960,30.848743978763700,19.753102899934300,3,"rgb(131,240,41)"
1.2914222909788700,29.472511957286900,21.313164582804100,3,"rgb(131,240,41)"
1.3065741298573600,30.18323013046290,14.038702701353300,3,"rgb(131,240,41)"
-1.2471811466269900,27.49775333038910,19.19850162066030,3,"rgb(131,240,41)"
-1.8207522315227800,29.629033411749900,17.48349678361720,3,"rgb(131,240,41)"
-4.613350207652370,35.08846055163960,16.491651953951900,3,"rgb(131,240,41)"
-3.987204414047320,30.4164882669104,15.33644975591810,3,"rgb(131,240,41)"
-1.273440373305050,27.44815231144850,19.933794666585000,3,"rgb(131,240,41)"
-2.9308140315260000,30.27603417845420,21.32740096478560,3,"rgb(131,240,41)"
-3.665452229083050,34.63412962064460,15.58027031149890,3,"rgb(131,240,41)"
-3.6553828289227100,34.553208498978400,15.606069605143700,3,"rgb(131,240,41)"
-5.233009699218470,36.160658143011900,18.320060123424000,3,"rgb(131,240,41)"
-5.0427323594443100,34.872575882691200,16.791331060936200,3,"rgb(131,240,41)"
-6.636308025410580,34.512299105954200,17.325158823666600,3,"rgb(131,240,41)"
-6.767634525708770,30.205750357793400,15.751150116180500,3,"rgb(131,240,41)"
-3.113704533051990,34.6645097676081,17.514028411825100,3,"rgb(131,240,41)"
-1.9002084776221700,23.05571826347100,20.04686687019730,3,"rgb(131,240,41)"
-3.515874025709610,24.302639700280500,16.565452423811400,3,"rgb(131,240,41)"
0.11631332186013500,24.557188213571500,15.718194860104600,3,"rgb(131,240,41)"
3.9298987541822400,30.123551111473700,18.797355644917600,3,"rgb(131,240,41)"
3.6433303419131300,26.86909404929310,19.799504223472600,3,"rgb(131,240,41)"
4.324215921742960,22.310430705037500,23.03502090003010,3,"rgb(131,240,41)"
-0.7629149073052760,28.60375423152970,23.27701757909580,3,"rgb(131,240,41)"
0.181821059828306,28.011672959538100,23.89567414857240,3,"rgb(131,240,41)"
-1.7600319948999300,24.345012450986600,21.307250362235200,3,"rgb(131,240,41)"
0.3687719662540320,24.097003132709500,18.37331867586410,3,"rgb(131,240,41)"
-4.17860125184096,33.349353259643900,16.17109898146200,3,"rgb(131,240,41)"
-2.6363890129644300,32.449243828181500,15.792972051134000,3,"rgb(131,240,41)"
-2.88012392234612,30.16408483242090,20.839610461289600,3,"rgb(131,240,41)"
-0.8791505059896990,26.55033495476130,18.51885820430240,3,"rgb(131,240,41)"
-5.0841706534026300,31.0049403071408,20.69712005553890,3,"rgb(131,240,41)"
1.0676864008931200,25.20141054997960,17.481487785792200,3,"rgb(131,240,41)"
5.144649778656530,24.47432234957880,21.385336701189100,3,"rgb(131,240,41)"
-1.3538428454753700,27.44388229541700,19.455887279369400,3,"rgb(131,240,41)"
-4.322005716264370,29.30598265125010,15.273196526972900,3,"rgb(131,240,41)"
-2.4341854785516900,27.755587086275500,14.657520512438300,3,"rgb(131,240,41)"
3.4857698415808000,22.518383986500000,22.18847892320050,3,"rgb(131,240,41)"
1.7487333088824100,21.893996863328700,24.991871210160100,3,"rgb(131,240,41)"
2.107218460297690,22.007391122476200,24.488826964149000,3,"rgb(131,240,41)"
-0.2185889171732880,28.00917884884560,19.44850650058330,3,"rgb(131,240,41)"
-3.702126617738730,29.36109500244590,17.263526303712700,3,"rgb(131,240,41)"
-1.9624536811155300,28.541521309465800,19.957056146886900,3,"rgb(131,240,41)"
-8.281778681494820,27.823003417406700,19.87497264662130,3,"rgb(131,240,41)"
-2.1126536344160000,27.525318367014700,19.39373050667590,3,"rgb(131,240,41)"
-5.3812868964635400,34.62291624566600,16.683438852485200,3,"rgb(131,240,41)"
3.2874090090224100,27.225635918259000,22.84996437320060,3,"rgb(131,240,41)"
-3.7094227620663900,34.884120572816300,18.69523612862780,3,"rgb(131,240,41)"
-0.30000244523341200,30.27329716235950,15.574153191792600,3,"rgb(131,240,41)"
-1.4399751337942300,28.22370160752620,18.316394432231900,3,"rgb(131,240,41)"
-2.026976800337260,31.187494694329700,18.569824434637300,3,"rgb(131,240,41)"
1.5518156999146000,24.719276579731300,24.088222431540100,3,"rgb(131,240,41)"
2.35261957222746,28.595834605946800,18.16760778974630,3,"rgb(131,240,41)"
4.161677603344340,22.623719710630200,22.891382246543500,3,"rgb(131,240,41)"
-1.4759147388931,25.492925395076400,20.80008673202880,3,"rgb(131,240,41)"
-1.9357655471689600,22.80086932326980,19.992055523427100,3,"rgb(131,240,41)"
-1.3286202740858900,25.8127470070782,24.07939497678470,3,"rgb(131,240,41)"
-2.9774393611089300,28.25768569436630,22.30614962393010,3,"rgb(131,240,41)"
2.284466743750600,22.21934046452540,24.16720393949160,3,"rgb(131,240,41)"
0.05178029594722810,24.579064967522800,15.655633903597600,3,"rgb(131,240,41)"
0.019230165877203500,19.31924399793080,25.39978474996610,3,"rgb(131,240,41)"
1.1010144963074600,26.816290010172400,25.06824239806850,3,"rgb(131,240,41)"
0.9264087128951990,26.99869969876870,25.163078011703600,3,"rgb(131,240,41)"
1.9281872704104300,29.54616846963060,14.824873368100600,3,"rgb(131,240,41)"
-8.223699988799970,31.77348405167390,14.646367071607700,3,"rgb(131,240,41)"
-3.4976721649950400,34.64326345800990,15.459996173418000,3,"rgb(131,240,41)"
-4.772342250115110,26.3778950338037,22.516766350043300,3,"rgb(131,240,41)"
-4.3754711271745500,26.385868596787100,22.482584765432300,3,"rgb(131,240,41)"
-2.7919027867969100,30.438628510318900,23.947416882309400,3,"rgb(131,240,41)"
-0.13182481012853100,28.075331530712300,23.32270837971250,3,"rgb(131,240,41)"
-2.633453648276080,33.989209859409700,13.162261094770700,3,"rgb(131,240,41)"
1.802403613082140,21.98713788453510,21.16079313463440,3,"rgb(131,240,41)"
-2.8007164544671500,28.29650046885460,22.0951601112115,3,"rgb(131,240,41)"
-3.1301881644068900,28.883857692401700,16.714405301885100,3,"rgb(131,240,41)"
0.534509964910474,29.159055308318700,15.991943017929300,3,"rgb(131,240,41)"
-2.2260937616352600,34.059413432633000,13.005673247946800,3,"rgb(131,240,41)"
-5.036691607366070,34.37568555312130,16.572405052943700,3,"rgb(131,240,41)"
2.5144277695976300,24.741300585468100,18.756256929367700,3,"rgb(131,240,41)"
-1.9233433869765100,23.50539496779310,20.094410848010500,3,"rgb(131,240,41)"
-1.6060415965274200,25.393245440265000,20.86344611433300,3,"rgb(131,240,41)"
1.74010362906518,24.70410313651270,23.937307783913100,3,"rgb(131,240,41)"
-3.3984960336082500,31.851000581953000,18.56484048298510,3,"rgb(131,240,41)"
-3.615119804044310,32.618583458743400,14.969701565546400,3,"rgb(131,240,41)"
1.955215017440290,29.67855466689560,14.69144212371240,3,"rgb(131,240,41)"
0.20012137743044100,29.94722074008300,20.68872079459910,3,"rgb(131,240,41)"
4.977687529643460,24.650659362026100,21.265419846017100,3,"rgb(131,240,41)"
-1.3416950662230300,25.8233883208414,24.067404745713300,3,"rgb(131,240,41)"
1.0982927331786200,26.79246164886980,19.969598810023400,3,"rgb(131,240,41)"
3.143977865145690,26.961319360823600,19.639557384475500,3,"rgb(131,240,41)"
-1.2797559349352000,30.74338930244090,17.990894329560700,3,"rgb(131,240,41)"
-2.6601105709681000,34.181389038603900,12.948476225359600,3,"rgb(131,240,41)"
-0.455121415056632,27.47342073314140,23.567124475857400,3,"rgb(131,240,41)"
-3.609588243195390,31.32102812347070,18.282694739735100,3,"rgb(131,240,41)"
-4.650479071360240,29.89485270924820,17.834457752668000,3,"rgb(131,240,41)"
-3.712468284773260,29.71081977913710,15.2842230755528,3,"rgb(131,240,41)"
-1.4947768613751500,26.76340413150220,16.74035936989770,3,"rgb(131,240,41)"
-8.306692782244140,31.463589449076000,14.755280626711000,3,"rgb(131,240,41)"
-7.204340171645270,35.47762830536690,17.286763674149700,3,"rgb(131,240,41)"
1.542756265095380,27.606474963685600,22.38728839920590,3,"rgb(131,240,41)"
-4.0032801251417,33.9153405416224,19.043302800995700,3,"rgb(131,240,41)"
-0.5417984137112500,28.610699101757400,19.03643374139820,3,"rgb(131,240,41)"
-3.695486759182200,30.982155314400400,16.068004886034200,3,"rgb(131,240,41)"
-2.4756683588751500,30.762443517551500,21.08680240836300,3,"rgb(131,240,41)"
2.208579806702520,22.128816597960000,24.408204106012400,3,"rgb(131,240,41)"
2.0547559507524800,24.622662369837100,23.553260050198300,3,"rgb(131,240,41)"
3.850380412924750,24.25414147598350,21.805051590263500,3,"rgb(131,240,41)"
1.2740577155543800,29.968750553901800,14.646692794711100,3,"rgb(131,240,41)"
-4.85125840720905,29.54009812481160,17.68623785457390,3,"rgb(131,240,41)"
-3.2734803968177900,31.380415161498700,18.52938451151690,3,"rgb(131,240,41)"
1.794315970132180,27.657160742802200,22.447284615277600,3,"rgb(131,240,41)"
0.4209522274321610,28.651617507553200,17.53775789131750,3,"rgb(131,240,41)"
-7.235652466937550,30.235489512944700,16.437889042221700,3,"rgb(131,240,41)"
-3.2480023748422700,31.60900612312510,20.01830783475080,3,"rgb(131,240,41)"
-4.388534372028170,30.930909531660500,20.73796671187690,3,"rgb(131,240,41)"
-5.277360296495750,30.99891479644970,20.59117230820700,3,"rgb(131,240,41)"
-4.863827718664120,34.75481678539320,14.255255219004700,3,"rgb(131,240,41)"
-8.455383926823720,31.392186933817600,14.793114160302000,3,"rgb(131,240,41)"
-8.453549113738860,31.80332449664010,14.484830901509800,3,"rgb(131,240,41)"
-5.2402060520953,36.187776283761600,18.31740632562540,3,"rgb(131,240,41)"
-4.581305428456700,32.62539141134250,15.318977486894000,3,"rgb(131,240,41)"
-4.2684058676050000,34.70035414002960,14.691340022258000,3,"rgb(131,240,41)"
-2.093695083759460,35.03692063099970,11.477861173770800,3,"rgb(131,240,41)"
-6.978330067126680,32.5069548886269,16.260289119563800,3,"rgb(131,240,41)"
0.6499528625086870,26.41297395430130,19.96002896422360,3,"rgb(131,240,41)"
-1.769192116990160,29.920755102888700,16.146372888410400,3,"rgb(131,240,41)"
3.6135803633699500,25.431033630283600,22.378879143678200,3,"rgb(131,240,41)"
2.1745738230001600,23.26633465579860,21.368289147091100,3,"rgb(131,240,41)"
-2.8100941974741700,26.813774792817900,14.343743083892700,3,"rgb(131,240,41)"
-2.3108633227805600,32.501995716819400,15.740477527490200,3,"rgb(131,240,41)"
1.2373777887728700,33.19768543527050,16.064642914132200,3,"rgb(131,240,41)"
4.317037119112740,22.504211171493,22.93878403842280,3,"rgb(131,240,41)"
1.291051236490170,26.68715986711290,19.63088328465350,3,"rgb(131,240,41)"
4.641348888964480,25.89893667251680,21.469414747713600,3,"rgb(131,240,41)"
-3.3582646920432700,31.731098925606300,20.62495298945070,3,"rgb(131,240,41)"
4.036863908157620,23.0074203098766,23.23080744065400,3,"rgb(131,240,41)"
-2.4350238406857200,31.108197938095300,21.08084867528510,3,"rgb(131,240,41)"
2.7896288268766500,27.121013801752000,23.38137664907580,3,"rgb(131,240,41)"
3.528407195411790,24.5376084261762,25.27649206891800,3,"rgb(131,240,41)"
0.9067606748987250,29.886011036050900,15.120931622912400,3,"rgb(131,240,41)"
-0.03022136591587250,30.09558776249880,20.59642018767070,3,"rgb(131,240,41)"
-2.591917253598480,28.916028158434400,16.245590529293500,3,"rgb(131,240,41)"
-2.2615809004870100,29.066703167802600,16.03231569254770,3,"rgb(131,240,41)"
4.5214081452273800,29.96173416166810,19.000562687850800,3,"rgb(131,240,41)"
-1.4243434735609200,31.06134427648830,16.957163451865600,3,"rgb(131,240,41)"
-2.5252231300645900,31.313996011015900,18.08058120675780,3,"rgb(131,240,41)"
-7.360453870006200,35.657788444825000,17.19160027737200,3,"rgb(131,240,41)"
-2.644194990869000,32.67101928066270,15.792339429476000,3,"rgb(131,240,41)"
3.1435796777811200,22.82299730998910,22.083455281504400,3,"rgb(131,240,41)"
-0.8564977177685700,26.061310206034200,18.42183520216570,3,"rgb(131,240,41)"
-0.9912039536032550,25.89897529731150,17.92658160902790,3,"rgb(131,240,41)"
3.9064302042540900,24.40374731283670,22.10704850391790,3,"rgb(131,240,41)"
-1.6846718762113200,24.15930960263710,21.333742534980600,3,"rgb(131,240,41)"
4.5061848872757700,29.93978529913250,18.94289728451530,3,"rgb(131,240,41)"
-2.8631124158938000,27.412418787881100,21.300592405642000,3,"rgb(131,240,41)"
3.23469563062604,26.510248078305200,22.84343134115390,3,"rgb(131,240,41)"
-2.5468809402164100,23.542237339851500,20.423994165094100,3,"rgb(131,240,41)"
0.8162150429481180,24.805680949502000,24.19800726547730,3,"rgb(131,240,41)"
-2.422110489549570,34.01133380600680,16.492239156884900,3,"rgb(131,240,41)"
-1.5153292004921200,32.03076186595730,18.639287023288000,3,"rgb(131,240,41)"
-3.907867946016230,31.314486484866800,17.11628618351740,3,"rgb(131,240,41)"
-3.66508199342917,34.641715477172000,18.94466324665660,3,"rgb(131,240,41)"
-2.0940075620099600,33.752246231748500,16.632854119595400,3,"rgb(131,240,41)"
4.1432982402620100,23.43757410589260,22.89385314538330,3,"rgb(131,240,41)"
2.1806570988123800,22.132870492481800,24.37532701016450,3,"rgb(131,240,41)"
-2.4455422635260900,30.82410689616490,21.121130634796800,3,"rgb(131,240,41)"
-3.130092393020270,34.33761315548450,13.13646190088990,3,"rgb(131,240,41)"
-2.2539838828510400,29.234516919553300,14.476017306414200,3,"rgb(131,240,41)"
3.043381435094450,23.980165356216900,23.955906456892900,3,"rgb(131,240,41)"
1.6382344438396000,24.374032824874600,20.69109491433540,3,"rgb(131,240,41)"
-3.5384177004038300,27.593960544976700,15.917854803874800,3,"rgb(131,240,41)"
-3.646327386063670,34.503400846462100,17.841392190965500,3,"rgb(131,240,41)"
-5.149294082744470,34.64690256679680,14.40211237461790,3,"rgb(131,240,41)"
3.8648833437056200,23.828448909489600,24.574304138368700,3,"rgb(131,240,41)"
-0.20429244429318700,29.965028492160700,17.355117435496500,3,"rgb(131,240,41)"
